"web_x","web_y"
-9532267.46918001,3538752.71007553
-9532298.04253807,3538788.84611127
-9532298.04694525,3538860.38504541
-9532329.47067706,3538896.03026329
-9532329.47288826,3538931.92242912
-9532360.04734431,3538967.81279458
-9532360.04955565,3539003.706453
-9532371.09001131,3539016.4892331
-9532390.62398138,3539039.10465513
-9532422.04333607,3539003.70259571
-9532422.04112474,3538967.80893734
-9532452.61004521,3538931.91476763
-9532484.02936965,3538896.02064691
-9532455.15367715,3538863.07938423
-9532452.60342687,3538824.48346636
-9532422.03009917,3538788.83839719
-9532422.01905928,3538609.62550299
-9532452.58799522,3538573.97723538
-9532484.00732005,3538538.08413051
-9532514.57736913,3538502.43606452
-9532545.14961394,3538502.43416263
-9532576.56892366,3538466.29508851
-9532545.14519242,3538430.6523703
-9532545.14299678,3538395.00650897
-9532514.56854126,3538359.11776849
-9532514.5663306,3538323.227228
-9532483.99189018,3538287.58357113
-9532483.98967957,3538251.69323358
-9532545.1297633,3538180.15393845
-9532638.5373502,3538072.72321105
-9532699.67743421,3538001.18492833
-9532699.67522391,3537965.29540338
-9532731.0945644,3537929.64889898
-9532731.09236924,3537894.00444936
-9532916.20894788,3537678.9027169
-9533040.19650849,3537678.89500602
-9533070.76543013,3537643.00449426
-9533132.75703065,3537607.60315268
-9533164.17856615,3537607.60119864
-9533194.74857069,3537571.21986808
-9533225.31970221,3537571.21796695
-9533256.7390581,3537535.8187276
-9533256.73684833,3537499.93052298
-9533318.72622402,3537428.39542748
-9533349.29514577,3537392.50433782
-9533596.40223085,3537106.12400914
-9533658.39489754,3537106.12015474
-9533689.81422355,3537070.23121542
-9533720.38646797,3537070.22931463
-9533750.95651822,3537034.58538572
-9533874.94296431,3537034.5776772
-9533905.51299947,3536998.68899377
-9533998.92720096,3536998.68318615
-9534029.49723612,3536962.79460463
-9534060.06728638,3536927.15097861
-9534122.05774358,3536891.2606467
-9534431.17512205,3536891.24143004
-9534462.59444802,3536855.3531008
-9534585.73160173,3536855.34544612
-9534617.15094276,3536819.70207041
-9534647.7209779,3536783.813997
-9534709.71364347,3536783.81014346
-9534771.70301972,3536712.27909893
-9534956.83835348,3536783.79478214
-9534956.84275586,3536855.32237712
-9534988.26649919,3536891.2067995
-9534988.27090174,3536962.73500156
-9535050.26798454,3537034.50460999
-9535050.27017837,3537070.14663721
-9535080.84463092,3537106.03172146
-9535080.84682481,3537141.67395014
-9535111.42127738,3537177.55923718
-9535111.42568035,3537249.08905775
-9535142.84940872,3537284.72973596
-9535142.85382694,3537356.50502432
-9535173.42716651,3537392.39092058
-9535173.42937577,3537428.28010796
-9535204.85311927,3537464.16615487
-9535204.85531343,3537499.80939229
-9535328.00127171,3537642.86413645
-9535328.00348106,3537678.75274543
-9535359.42722467,3537714.64079138
-9535328.00789995,3537750.53155757
-9535359.43162845,3537786.173648
-9535359.43383792,3537822.06266347
-9535390.00827554,3537857.70371937
-9535359.43825696,3537893.84099983
-9535359.44264597,3537965.12999587
-9535328.02332151,3538001.02147278
-9535328.02551602,3538036.66493377
-9535297.45659563,3538072.55784961
-9535297.45880536,3538108.44767752
-9535266.03946597,3538144.0946839
-9535266.04388561,3538215.87484744
-9535235.47383714,3538251.52210378
-9535235.47604704,3538287.41243944
-9535204.90599864,3538323.05989741
-9535173.48667452,3538358.95239007
-9535142.91775434,3538394.84493173
-9535080.92836683,3538466.13931783
-9535050.35612351,3538466.14121915
-9535018.93681466,3538502.28029098
-9534988.3656844,3538502.28219226
-9534956.94634532,3538537.93030883
-9534926.37410194,3538537.93221021
-9534894.95477796,3538573.82531285
-9534864.38472975,3538609.4735783
-9534833.81359943,3538609.47547968
-9534802.39427549,3538645.36878542
-9534679.25712386,3538645.37644415
-9534647.83779991,3538681.26985189
-9534585.84402201,3538681.27370779
-9534555.27510207,3538717.16845347
-9534524.70285849,3538717.17035505
-9534524.70503865,3538752.56965641
-9534493.28572993,3538788.70954709
-9534497.53468238,3538829.27339514
-9534431.29867468,3538897.86637368
-9534431.3007642,3538931.79167019
-9534338.74245761,3539038.98345452
-9534308.17245513,3539075.37029516
-9534276.75311643,3539111.02002762
-9534276.75531216,3539146.66661694
-9534246.18639261,3539182.56268378
-9534246.18860358,3539218.45566172
-9534214.76926493,3539254.10450865
-9534214.77147605,3539289.99897858
-9534246.19519131,3539325.39921742
-9534246.19743264,3539361.78369128
-9534276.77075917,3539397.43037436
-9534370.1860715,3539397.4245626
-9534400.75611902,3539361.77407564
-9534400.75387773,3539325.38960189
-9534462.74215068,3539254.08908193
-9534462.73995491,3539218.44218994
-9534585.8682934,3539075.35302051
-9534679.27918396,3539003.56216818
-9534709.85031429,3539003.56026654
-9534740.42034696,3538967.66470806
-9534802.41412456,3538967.66085188
-9534833.83786944,3539003.55255409
-9534864.40899968,3539003.55065248
-9534988.40536687,3539146.62234723
-9534988.40978847,3539218.40948915
-9534956.99045008,3539254.05833541
-9534956.99896057,3539392.22450233
-9534957.00147443,3539433.03545202
-9534926.43144233,3539468.93233132
-9534926.43584934,3539540.47510953
-9534895.01652645,3539576.37105772
-9534895.01872242,3539612.01895833
-9534833.87977161,3539683.81254612
-9534833.88196777,3539719.46203861
-9534802.46264504,3539755.35849499
-9534802.46705261,3539826.90289368
-9534833.89079796,3539862.79574502
-9534833.89300936,3539898.69065327
-9534864.46633574,3539934.33884935
-9534895.04079029,3539970.23205841
-9534926.46232419,3539970.23010333
-9534957.03676363,3540005.87850095
-9535019.02942741,3540005.8746437
-9535050.4531727,3540041.76800288
-9535081.02541568,3540041.76610064
-9535111.59987012,3540077.65961451
-9535143.02360028,3540113.30826204
-9535173.59253369,3540077.65575724
-9535205.01185593,3540041.75838611
-9535205.0074482,3539970.21277228
-9535173.5837031,3539934.31961621
-9535143.01037698,3539898.67142027
-9535111.58884319,3539898.67337526
-9535081.01438887,3539862.78036934
-9535019.020612,3539862.78422646
-9534957.0235406,3539791.243482
-9534957.01911808,3539719.45437747
-9534988.43845588,3539683.80293018
-9535019.00738981,3539648.15163633
-9535050.42669741,3539612.00928983
-9535080.99674456,3539576.35948735
-9535080.99233756,3539504.81650631
-9535142.9816925,3539433.02388225
-9535204.97435632,3539433.02002576
-9535235.54440361,3539397.37072801
-9535359.53084407,3539397.36301516
-9535390.10089127,3539361.7125291
-9535452.09466791,3539361.70867274
-9535482.66355669,3539325.32229806
-9535544.65733324,3539325.31844179
-9535575.22739562,3539289.91434731
-9535637.22005898,3539289.91049119
-9535606.64231241,3539182.47805564
-9535544.64853587,3539182.48191172
-9535514.07408229,3539146.58964922
-9535452.07702781,3539075.29913974
-9535413.00909084,3539030.06691891
-9535390.07882998,3539003.51795538
-9535390.07219854,3538895.8398698
-9535359.49776018,3538860.19460051
-9535359.48894914,3538717.11843416
-9535420.62901478,3538645.33033491
-9535452.0483385,3538609.43702974
-9535482.61727342,3538573.78876488
-9535514.0365972,3538537.89566279
-9535575.18108325,3538537.89186028
-9535606.60042211,3538502.24374428
-9535637.171552,3538502.24184314
-9535761.15028082,3538358.91584565
-9535761.14807099,3538323.02530741
-9536008.25402831,3538036.62263831
-9536100.81893452,3538036.61688304
-9536132.23827382,3538000.97146897
-9536194.23205018,3538000.96761457
-9536255.37761684,3538036.60727341
-9536255.37982638,3538072.49828765
-9536286.80356936,3538108.38616125
-9536286.8057638,3538144.03121306
-9536305.49039523,3538165.90791705
-9536348.803959,3538215.8075206
-9536379.37508852,3538215.80561979
-9536441.36444545,3538144.02160332
-9536441.36225105,3538108.37655162
-9536410.787799,3538072.48862529
-9536410.7855895,3538036.59761115
-9536377.66434794,3538000.21900903
-9536348.78852289,3537965.06848271
-9536348.77531252,3537750.46809487
-9536379.34423299,3537714.57738247
-9536379.3398147,3537642.79877538
-9536410.7591694,3537607.39933805
-9536410.75693016,3537571.01991097
-9536441.32699412,3537535.62072731
-9536503.31636756,3537464.08543469
-9536533.88528828,3537428.19553488
-9536565.30461286,3537392.30439529
-9536595.87464674,3537356.41469909
-9536997.55691454,3537356.3897317
-9537028.98065642,3537392.27557423
-9537059.55289882,3537392.27367398
-9537090.97664075,3537428.160907
-9537338.10022521,3537428.14554692
-9537368.67467606,3537464.03164561
-9537523.23335524,3537464.0220391
-9537554.65708168,3537499.66332194
-9537709.21576027,3537499.65371552
-9537801.78505082,3537570.93344607
-9537832.35953159,3537607.31097197
-9537832.36391878,3537678.59706225
-9537863.78766023,3537714.48510703
-9537863.789869,3537750.37391786
-9537894.36319145,3537786.01605997
-9537894.36759398,3537857.54802874
-9537925.79135057,3537893.6814534
-9537925.79794724,3538000.85996726
-9537894.37860857,3538036.50537969
-9537894.38081769,3538072.3963928
-9537925.80455926,3538108.28426564
-9537920.71198552,3538141.71671648
-9537986.95565492,3538215.70567513
-9538018.37497821,3538179.81359103
-9538080.36763914,3538179.80973733
-9538110.93767167,3538143.91780795
-9538141.5077193,3538108.27085696
-9538172.92925165,3538108.26890374
-9538172.92704265,3538072.37907782
-9538141.50330123,3538036.49001808
-9538141.50110744,3538000.84655903
-9538110.92665689,3537964.95893818
-9538110.92446307,3537929.31439183
-9538080.35002762,3537893.67184622
-9538080.34780363,3537857.53646855
-9538048.9240775,3537821.89546669
-9538048.9215056,3537780.1063693
-9538050.61805996,3537747.16740183
-9538018.34633766,3537714.47550032
-9538018.33974179,3537607.29941259
-9538048.90863165,3537570.91808658
-9538048.9064533,3537535.5208045
-9537925.76048929,3537392.21983678
-9537894.33674817,3537356.33399467
-9537894.33456996,3537320.93731281
-9537863.76120253,3537284.56061005
-9537863.75239937,3537141.50097787
-9537832.32867343,3537105.86070379
-9537956.30629221,3536962.55053273
-9537986.87853415,3536962.54863294
-9538018.29787387,3536926.90495773
-9538295.99369656,3536926.88770198
-9538327.41742199,3536962.52747195
-9538574.54100139,3536962.51211628
-9538605.9603409,3536926.86844161
-9538729.09748474,3536926.86079044
-9538760.51680917,3536890.97236335
-9538791.08793756,3536890.97046385
-9538821.65797124,3536855.08219137
-9539038.20822761,3536819.42731709
-9539162.19466128,3536819.4196138
-9539192.76909513,3536855.05913367
-9539347.32776956,3536855.049531
-9539378.74710892,3536819.40615962
-9539409.31823696,3536819.4042603
-9539440.73756127,3536783.5161385
-9539625.86847606,3536783.50463699
-9539656.43852464,3536747.86152012
-9539687.86005638,3536747.85956807
-9539718.42897682,3536711.97170223
-9539780.42274948,3536711.96785096
-9539810.99278302,3536676.08008692
-9539842.41431469,3536676.07813494
-9539872.98325022,3536640.43532092
-9539934.97702272,3536640.4314698
-9539966.39634704,3536604.54385601
-9539996.96858788,3536604.54195687
-9540027.53750837,3536568.65449773
-9540120.95281224,3536568.64869493
-9540151.52286088,3536533.00618364
-9540182.09398853,3536533.00428466
-9540213.51331289,3536497.11697572
-9540244.08336158,3536461.47466599
-9540275.50489303,3536461.47271424
-9540336.64384727,3536389.69870962
-9540368.06537868,3536389.69675793
-9540398.63542743,3536354.05475088
-9540430.05475191,3536318.1679496
-9540491.19812005,3536318.16415194
-9540522.61744445,3536282.27616388
-9540553.18968503,3536282.27426506
-9540646.61048063,3536389.679457
-9540646.61268755,3536425.56450928
-9540677.18713496,3536461.4477644
-9540677.18932687,3536497.08817482
-9540707.76377431,3536532.97163269
-9540707.76596627,3536568.61224451
-9540739.18970447,3536604.49585239
-9540739.19493502,3536689.54066634
-9540739.20071005,3536783.43547491
-9540769.77404452,3536819.31974463
-9540769.77623671,3536854.96116287
-9540801.19997504,3536890.84558254
-9540831.77221532,3536890.84368342
-9540857.24685165,3536860.60924044
-9540862.34005615,3536819.31399463
-9540893.75937996,3536783.42587417
-9540893.73736996,3536425.54916022
-9540862.31363202,3536389.66605968
-9540862.31144024,3536354.02595187
-9540831.73699305,3536318.14300132
-9540802.01404339,3536318.14484736
-9540769.74322148,3536318.14685164
-9540739.16988725,3536282.26271407
-9540707.74835604,3536282.2646656
-9540646.59947663,3536210.74540139
-9540646.59726982,3536174.85966956
-9540677.16731879,3536139.21955642
-9540707.73735258,3536103.33212871
-9540707.73074786,3535995.92485364
-9540739.15008774,3535960.28519173
-9540739.14788125,3535924.40145864
-9540801.13614214,3535852.87528083
-9540801.13395081,3535817.23668447
-9540862.27401918,3535745.46633427
-9540862.27181283,3535709.58192165
-9540893.69115297,3535673.94306621
-9540893.68893163,3535637.81402766
-9540955.67722321,3535566.78041294
-9540955.67501711,3535530.89779548
-9540986.24502128,3535494.52115246
-9541016.81508593,3535459.12778066
-9541016.81287994,3535423.24546839
-9541078.80112666,3535351.47729996
-9541110.22046704,3535315.83816447
-9541140.7905167,3535280.19918208
-9541171.36055134,3535244.31547895
-9541140.78609,3535208.18956475
-9541202.77548038,3535136.91354237
-9541202.771069,3535065.14955775
-9541233.34000588,3535029.51256983
-9541233.33560984,3534957.99529811
-9541264.75492041,3534921.86635234
-9541264.75274512,3534886.47647981
-9541295.32278014,3534850.59389289
-9541295.32057475,3534814.7133055
-9541326.73991563,3534779.07568141
-9541326.73550493,3534707.31372523
-9541357.30555525,3534671.67774471
-9541357.30114476,3534599.91639728
-9541387.87008209,3534564.28071917
-9541387.86787689,3534528.39965474
-9541419.28721812,3534492.76412518
-9541419.28280797,3534421.00379181
-9541481.27219985,3534349.73220194
-9541481.26997981,3534313.60694243
-9541542.40895293,3534242.08991986
-9541542.40676325,3534206.4571464
-9541573.82608965,3534170.57643437
-9541604.39612527,3534134.69458833
-9541604.39393569,3534099.06211711
-9541696.95223574,3533991.6661017
-9541696.95003111,3533955.78665999
-9541790.35873537,3533848.3918073
-9541820.92986264,3533848.38991025
-9541851.50429236,3533884.02106728
-9541978.03877523,3533886.9610605
-9542006.91447242,3533920.13545739
-9542222.61762196,3533920.12207243
-9542346.61285315,3534063.38239815
-9542377.18509315,3534063.38050103
-9542408.60438917,3534027.00802314
-9542408.60001056,3533955.74249941
-9542377.17629062,3533920.11248186
-9542377.17485627,3533896.76674337
-9542346.60109135,3533871.94902386
-9542346.5996419,3533848.35729165
-9542284.60149268,3533777.09661984
-9542130.04282359,3533777.10621009
-9542028.98853168,3533816.18532642
-9541991.62025945,3533788.41907512
-9542130.03621084,3533669.47259102
-9542161.45553762,3533633.59340113
-9542192.02777781,3533633.59150423
-9542254.01715574,3533562.07827084
-9542284.5882828,3533562.07637406
-9542284.58607877,3533526.19943811
-9542408.56483509,3533383.17458856
-9542439.1359621,3533383.17269192
-9542470.55528908,3533347.29431347
-9542501.12752916,3533347.2924168
-9542563.1169075,3533275.78080072
-9542593.68803444,3533275.77890418
-9542655.67741287,3533204.26769208
-9542687.09894359,3533204.26574284
-9542717.66897996,3533168.38792415
-9542810.23387744,3533168.38218202
-9542841.65320445,3533132.50312408
-9542902.79657114,3533132.49933123
-9542934.21591335,3533096.86773123
-9543026.78081049,3533096.86198937
-9543057.35084686,3533060.9844752
-9543088.77237737,3533060.98252615
-9543119.34682056,3533096.8562475
-9543181.33947766,3533096.85240214
-9543211.91390568,3533132.48015645
-9543243.33543609,3533132.47820739
-9543335.90692806,3533239.85673684
-9543335.90913158,3533275.73286113
-9543397.90729349,3533347.2367845
-9543397.90949708,3533383.11321292
-9543428.48392519,3533418.74306066
-9543428.48611372,3533454.37361677
-9543583.05578284,3533633.50520264
-9543583.06019045,3533705.25978283
-9543645.05725452,3533777.012212
-9543614.48830206,3533812.40087921
-9543614.50809348,3534134.56985439
-9543645.08142391,3534170.44790484
-9543645.0858173,3534241.95943738
-9543676.50955156,3534277.83773929
-9543676.51396023,3534349.59597052
-9543645.09461972,3534385.23238387
-9543645.09680902,3534420.86565935
-9543614.52788749,3534456.74831489
-9543614.53228138,3534528.2614644
-9543583.11295616,3534564.14447713
-9543583.11735033,3534635.65952173
-9543552.54731583,3534671.54149773
-9543552.5561047,3534814.57320418
-9543521.98607039,3534850.45568733
-9543521.99925477,3535065.00559648
-9543490.57993009,3535100.89013078
-9543490.60411234,3535494.36567664
-9543522.02787771,3535530.73846917
-9543522.05866639,3536031.63532731
-9543490.63934269,3536067.52131375
-9543490.66134298,3536425.38789038
-9543460.09242348,3536461.27494066
-9543460.09901224,3536568.44131398
-9543428.6796891,3536604.3288228
-9543428.68408685,3536675.85539473
-9543460.10782278,3536711.73930585
-9543458.41312546,3536774.90944644
-9543522.10927378,3536854.79021839
-9543552.68151247,3536854.78831989
-9543614.67088252,3536783.25688712
-9543613.81897731,3536740.73414831
-9543618.90961863,3536675.84358257
-9543645.22879991,3536568.42981866
-9543676.64813807,3536532.78725784
-9543769.21414472,3536532.78151029
-9543831.20240222,3536461.25189823
-9543831.20019609,3536425.3667464
-9543861.7702286,3536389.47979816
-9543861.76362547,3536282.068811
-9543923.75299663,3536210.5419048
-9544047.73941919,3536210.53420732
-9544078.3138636,3536246.41685188
-9544140.30651816,3536246.41300319
-9544170.88094739,3536282.04961962
-9544325.43960765,3536282.04002419
-9544356.86334263,3536317.92410729
-9544356.86994539,3536425.33410933
-9544480.01586999,3536568.37798705
-9544480.01807608,3536604.26354405
-9544511.44181105,3536640.14725191
-9544511.44620832,3536711.67402517
-9544542.01953956,3536747.55809033
-9544560.70959134,3536857.67555175
-9544572.60277898,3536926.49782766
-9544572.61817909,3537176.97139676
-9544542.04814767,3537212.86057806
-9544542.05253084,3537284.14572795
-9544511.48364281,3537320.52622448
-9544511.48802611,3537391.8106922
-9544480.0687043,3537427.7018245
-9544480.07091113,3537463.58981848
-9544511.4946316,3537499.23109812
-9544511.4990152,3537570.51657264
-9544542.07237719,3537606.89409538
-9544542.07455397,3537642.29157384
-9544572.64899888,3537678.17827769
-9544604.07273454,3537714.06631934
-9544634.64717944,3537749.95322672
-9544665.21976498,3537755.60523862
-9544696.64202468,3537785.59341413
-9544758.63579092,3537785.5895638
-9544820.63395609,3537857.11767274
-9544851.2050807,3537857.115774
-9544851.21168713,3537964.54012998
-9544789.22343349,3538036.0769515
-9544758.65340314,3538071.96985879
-9544758.66001012,3538179.39475045
-9544728.09217222,3538250.93212431
-9544820.66478326,3538358.3527856
-9544869.06989854,3538358.34977875
-9544882.657436,3538358.34893472
-9544913.22746608,3538322.45650371
-9544943.79970363,3538322.45460465
-9545005.78795647,3538250.9148749
-9545037.20948464,3538250.91292315
-9545067.78392953,3538286.80135301
-9545098.356167,3538286.79945401
-9545129.77988745,3538322.44305224
-9545129.78209489,3538358.333584
-9545098.3605668,3538358.3355358
-9545067.79272927,3538429.87392121
-9544975.23444701,3538537.30760186
-9544943.81512653,3538573.20069527
-9544843.60654485,3538571.97733752
-9544820.68019153,3538608.85470204
-9544789.25866331,3538608.85665406
-9544758.68423304,3538573.21219608
-9544728.11199543,3538573.21409532
-9544696.69265984,3538608.86240463
-9544634.70000698,3538608.86625589
-9544604.12557659,3538573.22179784
-9544572.70404823,3538573.22374988
-9544542.13400324,3538608.87200656
-9544449.56911243,3538608.87775723
-9544418.14539122,3538573.23335185
-9544387.57315341,3538573.23525118
-9544356.99982086,3538537.34600856
-9544295.00605447,3538537.34985996
-9544263.58673375,3538573.24295399
-9544263.58892656,3538608.88931158
-9544325.58710876,3538680.66825167
-9544357.00863726,3538680.66629951
-9544357.01084528,3538716.55913693
-9544325.59149449,3538751.9603838
-9544295.01925666,3538751.96228324
-9544271.24305313,3538779.74322187
-9544202.46098981,3538859.64488154
-9544233.03542073,3538895.29014671
-9544263.60875361,3538931.18040481
-9544325.60251987,3538931.17655292
-9544357.02184017,3538895.2824431
-9544387.59077181,3538859.63337905
-9544418.16300956,3538859.63147956
-9544480.16117675,3538931.16694979
-9544542.15382965,3538931.16309807
-9544604.15201187,3539002.94515544
-9544820.71544417,3539181.90523831
-9544882.71249791,3539253.44124186
-9544913.28473528,3539253.43934225
-9544943.859181,3539289.33190515
-9544975.28070898,3539289.32995276
-9545005.85401127,3539324.73023954
-9545129.84154159,3539324.72253552
-9545191.83862529,3539396.75172735
-9545191.84081849,3539432.39911641
-9545314.9867631,3539575.72318541
-9545346.40829079,3539575.72123293
-9545408.39765374,3539504.17441394
-9545408.39544539,3539468.28063089
-9545376.9717093,3539432.38761313
-9545376.96951615,3539396.74022419
-9545346.39508588,3539361.09354635
-9545346.39284742,3539324.70908028
-9545376.96290651,3539289.30499465
-9545469.52779522,3539289.29924339
-9545593.52412703,3539432.37415775
-9545624.09525085,3539432.37225826
-9545686.08462907,3539361.07244046
-9545810.07104464,3539361.06473703
-9545872.06919496,3539432.35685099
-9545872.07140324,3539468.25182082
-9545933.219165,3539539.79078489
-9545933.22137328,3539575.68477063
-9545995.21955388,3539647.46919574
-9546026.64108114,3539647.46724337
-9546088.63811844,3539718.76226051
-9546109.86927115,3539718.7609413
-9546149.78259154,3539718.75846128
-9546211.77965886,3539790.54369833
-9546211.78406067,3539862.08828437
-9546243.20779623,3539897.98123227
-9546243.20998967,3539933.63132268
-9546273.78443462,3539969.52452638
-9546273.78662812,3540005.17481846
-9546304.36107309,3540041.06822519
-9546304.3632817,3540076.96363356
-9546335.78700225,3540112.61227594
-9546335.78921092,3540148.50788738
-9546366.36033414,3540148.50598763
-9546428.35848452,3540219.80253988
-9546428.36070841,3540255.94466268
-9546520.93219079,3540363.13743043
-9546644.91971658,3540363.12972529
-9546706.91678388,3540434.91861956
-9546737.49122884,3540470.81453492
-9546768.06346485,3540470.812635
-9546892.05868217,3540613.90091428
-9546923.48020867,3540613.89896153
-9547016.05170555,3540721.33969015
-9547046.62615044,3540757.23641845
-9547078.04767682,3540757.23446564
-9547108.62209129,3540792.63757158
-9547108.62433065,3540829.02754975
-9547139.19766244,3540864.9245838
-9547170.61918874,3540864.92263095
-9547232.61733865,3540936.22322194
-9547263.19067032,3540972.11927114
-9547263.20829934,3541258.57172204
-9547232.63937124,3541294.22754863
-9547232.64379019,3541366.02558222
-9547201.22445849,3541401.68176482
-9547170.6544325,3541437.58293621
-9547139.23510086,3541473.23932072
-9547108.66618802,3541509.14069533
-9547078.09616212,3541545.04217201
-9547078.09835676,3541580.69690644
-9547046.67904032,3541616.5986392
-9547046.6812501,3541652.49852061
-9547016.11120925,3541688.15545873
-9547016.13105381,3542010.52503502
-9547046.70549953,3542046.4254237
-9547046.70769452,3542082.08028322
-9547108.70586135,3542153.63398282
-9547108.70807158,3542189.5353895
-9547139.28140425,3542225.43628661
-9547170.70293024,3542225.43433294
-9547387.27076306,3542475.99811102
-9547387.2773643,3542583.21545743
-9547417.85072722,3542619.60868961
-9547417.85290745,3542655.01891212
-9547448.42735324,3542690.92113115
-9547479.84887894,3542690.91917727
-9547510.42332463,3542726.82020896
-9547664.98196786,3542726.81059808
-9547726.97902137,3542798.36794712
-9547788.98160934,3542941.73268555
-9547788.98380499,3542977.39135993
-9547850.98198678,3543049.19509973
-9547850.98858915,3543156.41730866
-9547819.56928985,3543192.56978222
-9547819.57148563,3543228.22787508
-9547881.56853951,3543299.788063
-9547912.99006482,3543299.78610884
-9547943.56008855,3543263.87964708
-9547974.13012739,3543228.21826306
-9547974.12793165,3543192.5601703
-9548098.10551019,3543049.17973207
-9548160.09927005,3543049.17587699
-9548190.66818088,3543013.27012769
-9548252.66194064,3543013.26627269
-9548284.08125515,3542977.36057263
-9548314.65129418,3542941.69999755
-9548345.22022023,3542906.04081253
-9548314.64687308,3542869.89301391
-9548314.64467765,3542834.23464313
-9548284.07023257,3542798.33330658
-9548284.0680372,3542762.67513769
-9548252.64430157,3542726.7740572
-9548252.62885949,3542475.94430631
-9548222.0544146,3542440.04398739
-9548190.6306942,3542404.38878292
-9548160.05736239,3542368.48866714
-9548160.05294219,3542296.68494017
-9548128.62922183,3542261.03014004
-9548128.62702696,3542225.37477627
-9548098.05258204,3542189.4738797
-9548098.04817719,3542117.91612381
-9548067.4737324,3542082.01682163
-9548032.65399316,3542046.85532206
-9548029.25463602,3542011.19948438
-9548005.47447054,3541974.56263029
-9548005.4722758,3541938.90678534
-9547974.04854045,3541903.00804427
-9547943.47630546,3541903.00994478
-9547912.90186067,3541867.11125283
-9547881.47814037,3541831.4576642
-9547881.47593065,3541795.55727496
-9547850.90261405,3541759.90383526
-9547850.89819474,3541688.10356515
-9547881.46712221,3541652.44662786
-9547881.46270311,3541580.64696814
-9547943.45206,3541509.08880525
-9547974.02208565,3541473.18743133
-9548005.441417,3541437.53104758
-9548036.01032962,3541401.62987703
-9548067.42966102,3541365.97369519
-9548098.00189606,3541365.97179504
-9548128.57192182,3541330.07082774
-9548159.99344742,3541330.06887483
-9548190.5623601,3541294.16800962
-9548221.98388566,3541294.16605676
-9548252.55392653,3541258.51023099
-9548314.54326872,3541186.70766713
-9548345.11439055,3541186.70576721
-9548376.53372216,3541151.05148101
-9548376.53233013,3541128.4297821
-9548376.53151315,3541115.15302428
-9548438.52087072,3541043.59749739
-9548438.51896435,3541012.61604715
-9548472.48461597,3540969.83070609
-9548499.65761589,3540936.14448012
-9548499.65540701,3540900.24534456
-9548531.07475402,3540864.83808544
-9548531.07254522,3540828.93915237
-9548593.06188823,3540757.14031806
-9548623.63080131,3540721.23979122
-9548747.60953306,3540578.37981612
-9548778.18065477,3540578.37791665
-9548808.75066601,3540542.23297391
-9548840.17219137,3540542.23102163
-9548870.74220263,3540506.08618229
-9548902.16372796,3540506.08423005
-9548932.73267158,3540470.67812804
-9548964.15419689,3540470.67617583
-9548994.72422324,3540434.77646269
-9549025.29424971,3540398.87814058
-9549056.71577498,3540398.87618844
-9549087.28468837,3540362.97796837
-9549118.70621361,3540362.97601627
-9549179.84629685,3540291.67100848
-9549211.26782205,3540291.66905645
-9549241.83673543,3540255.76985186
-9549273.25603744,3540219.62577903
-9549303.82827202,3540219.62387982
-9549334.39832883,3540184.21729122
-9549365.81985395,3540184.21533928
-9549582.35571652,3539933.4238728
-9549736.91435669,3539933.41427254
-9549798.90371588,3539861.86543604
-9549860.04707146,3539861.86163834
-9549891.47080389,3539897.75458455
-9549922.04303817,3539897.75268566
-9549953.4667555,3539933.40082188
-9549984.03787665,3539933.39892306
-9550014.61231844,3539969.292125
-9550046.0338432,3539969.29017335
-9550200.60348991,3540148.26777342
-9550231.17572396,3540148.26587445
-9550262.59504089,3540112.368314
-9550293.16616181,3540112.36641514
-9550324.58549382,3540076.71387126
-9550355.15772782,3540076.71197236
-9550385.72775422,3540040.81466791
-9550479.14192408,3540040.80886591
-9550509.71636553,3540076.70237254
-9550540.28859941,3540076.70047368
-9550571.71231632,3540112.34911411
-9550602.28564464,3540148.24282381
-9550633.70937661,3540184.13658255
-9550664.2816104,3540184.13468366
-9550694.85602157,3540219.53747323
-9550726.27976865,3540255.6776414
-9550756.85309701,3540291.57304689
-9550788.27462125,3540291.57109521
-9550818.84904745,3540327.21910494
-9550880.84280528,3540327.21525432
-9550911.41611841,3540362.86465362
-9550942.83764255,3540362.86270193
-9550960.67291625,3540383.75974432
-9550973.41208381,3540398.75712247
-9551005.68236917,3540390.14937639
-9551065.98137734,3540470.54560655
-9551065.98577776,3540542.09274604
-9551057.49853729,3540616.10166974
-9551127.99232898,3540750.09778016
-9551183.19362204,3540780.33650497
-9551210.36300697,3540687.88635306
-9551195.92397295,3540651.99010964
-9551171.29338593,3540596.91569593
-9551181.48261006,3540578.22861362
-9551165.34396672,3540525.6135389
-9551179.77908413,3540497.8293484
-9551132.21768618,3540407.10679603
-9551127.97071933,3540398.74752238
-9551375.07661717,3540112.29921877
-9551313.92886384,3540040.75701966
-9551282.50733986,3540040.75897107
-9551127.9376981,3539861.78289393
-9551189.9270565,3539790.23446482
-9551251.91970102,3539790.23061507
-9551282.48972744,3539754.33412463
-9551313.91345857,3539790.22676529
-9551375.0568124,3539790.22296834
-9551406.48052842,3539825.87080108
-9551561.03916329,3539825.86120318
-9551870.17845788,3540184.05978873
-9551900.75069094,3540184.05789011
-9552148.74110439,3540470.47835602
-9552148.74990432,3540613.57432595
-9552179.32432966,3540649.22453207
-9552179.32874496,3540721.01889766
